PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
799,0.8273772439,-0.7376951318,0.02315420612,-0.4745451962,-0.4736736093,-0.5028639729,-0.1985716612
800,0.8273772439,1.355573538,0.02315420612,0.4327933657,0.7676298786,-0.162168958,-2.142828256
801,-0.369364841,-0.7376951318,0.3309716091,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
802,-0.369364841,1.355573538,0.1001085569,0.4327933657,0.7676298786,-0.1198861149,-2.142828256
803,-1.566106926,-0.7376951318,-1.438978458,0.4327933657,2.008933366,1.767740809,-2.142828256
804,0.8273772439,-0.7376951318,-2.253155489,-0.4745451962,0.7676298786,-0.4769405632,-0.1985716612
805,0.8273772439,-0.7376951318,-0.2077088461,-0.4745451962,-0.4736736093,-0.5079822104,-2.142828256
806,0.8273772439,-0.7376951318,0.1001085569,-0.4745451962,-0.4736736093,-0.4918744607,-2.142828256
807,-1.566106926,-0.7376951318,0.7157433628,-0.4745451962,-0.4736736093,-0.6484216535,-2.142828256
808,0.8273772439,1.355573538,-0.9002980028,-0.4745451962,-0.4736736093,-0.4918744607,-2.142828256
809,-0.369364841,-0.7376951318,0.7157433628,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
810,-1.566106926,1.355573538,0.2540172583,0.4327933657,-0.4736736093,0.4207302361,-2.142828256
811,0.8273772439,-0.7376951318,-0.2846631968,-0.4745451962,-0.4736736093,-0.4896093084,-2.142828256
812,0.8273772439,-0.7376951318,0.7157433628,-0.4745451962,-0.4736736093,-0.162168958,-2.142828256
813,-0.369364841,-0.7376951318,0.4079259598,-0.4745451962,-0.4736736093,-0.4370074381,-2.142828256
814,0.8273772439,1.355573538,-1.823750212,3.154809051,2.008933366,-0.01870931178,-2.142828256
815,0.8273772439,-0.7376951318,0.06163138149,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
816,-1.566106926,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.6484216535,-2.142828256
817,0.8273772439,1.355573538,-0.5155262491,-0.4745451962,-0.4736736093,-0.4888542576,-2.142828256
818,-0.369364841,-0.7376951318,0.1001085569,0.4327933657,0.7676298786,0.09664633805,-0.1985716612
819,0.8273772439,-0.7376951318,1.023560766,-0.4745451962,-0.4736736093,-0.5185529212,-2.142828256
820,0.8273772439,-0.7376951318,-1.515932809,2.24747049,2.008933366,-0.08666388103,-2.142828256
821,-1.566106926,1.355573538,1.716149922,0.4327933657,0.7676298786,1.234171598,-2.142828256
822,0.8273772439,-0.7376951318,-0.2077088461,-0.4745451962,-0.4736736093,-0.4740049258,-2.142828256
823,-1.566106926,-0.7376951318,0.638789012,-0.4745451962,-0.4736736093,-0.6484216535,-2.142828256
824,0.8273772439,1.355573538,-0.2077088461,-0.4745451962,0.7676298786,-0.3972414309,-2.142828256
825,0.8273772439,-0.7376951318,-2.131567615,3.154809051,0.7676298786,0.1506737442,-2.142828256
826,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.5084855776,1.745684933
827,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,0.4891036068,-2.142828256
828,-0.369364841,-0.7376951318,-2.208521965,-0.4745451962,2.008933366,0.09664633805,-0.1985716612
829,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4923778278,1.745684933
830,-1.566106926,1.355573538,2.48569343,-0.4745451962,-0.4736736093,0.9623533214,-2.142828256
831,0.8273772439,1.355573538,-1.131161055,0.4327933657,-0.4736736093,-0.357390858,-0.1985716612
832,-0.369364841,-0.7376951318,-2.221604205,0.4327933657,0.7676298786,-0.2708962688,-2.142828256
833,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.5028639729,-0.1985716612
834,0.8273772439,-0.7376951318,-0.5155262491,-0.4745451962,-0.4736736093,-0.4902797934,-2.142828256
835,0.8273772439,-0.7376951318,-0.9002980028,-0.4745451962,-0.4736736093,-0.4813037499,-2.142828256
836,-1.566106926,1.355573538,0.7157433628,0.4327933657,0.7676298786,1.025944704,-0.1985716612
837,0.8273772439,-0.7376951318,-0.6694349505,-0.4745451962,-0.4736736093,-0.4740049258,-2.142828256
838,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
839,0.8273772439,-0.7376951318,0.1770629076,-0.4745451962,-0.4736736093,0.4891036068,-2.142828256
840,-1.566106926,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.0504214441,-0.1985716612
841,0.8273772439,-0.7376951318,-0.7463893013,-0.4745451962,-0.4736736093,-0.4888542576,-2.142828256
842,-0.369364841,-0.7376951318,-1.054206704,-0.4745451962,-0.4736736093,-0.4370074381,-2.142828256
843,-1.566106926,1.355573538,0.02315420612,-0.4745451962,-0.4736736093,-0.02424635075,-0.1985716612
844,0.8273772439,-0.7376951318,0.3694487845,-0.4745451962,-0.4736736093,-0.5188046048,-0.1985716612
845,0.8273772439,-0.7376951318,-0.9772523535,-0.4745451962,-0.4736736093,-0.4740049258,-2.142828256
846,0.8273772439,-0.7376951318,0.946606415,-0.4745451962,-0.4736736093,-0.4964047653,-2.142828256
847,0.8273772439,-0.7376951318,0,6.784163299,2.008933366,0.7519458403,-2.142828256
848,0.8273772439,-0.7376951318,0.4079259598,-0.4745451962,-0.4736736093,-0.4894421905,-0.1985716612
849,-0.369364841,-0.7376951318,-0.1307544954,-0.4745451962,0.7676298786,0.01602302362,-2.142828256
850,-1.566106926,1.355573538,0,0.4327933657,-0.4736736093,1.14566354,-0.1985716612
851,0.8273772439,-0.7376951318,-1.977658913,3.154809051,2.008933366,-0.01870931178,-2.142828256
852,0.8273772439,-0.7376951318,3.409145639,-0.4745451962,-0.4736736093,-0.4918744607,-2.142828256
853,0.8273772439,1.355573538,-1.592887159,0.4327933657,0.7676298786,-0.3414522396,-0.1985716612
854,-1.566106926,1.355573538,-1.054206704,-0.4745451962,0.7676298786,0.1448850216,-2.142828256
855,-0.369364841,1.355573538,1.100515116,0.4327933657,-0.4736736093,-0.1249197867,-2.142828256
856,0.8273772439,1.355573538,-0.9002980028,-0.4745451962,0.7676298786,-0.4601623283,-2.142828256
857,-1.566106926,1.355573538,1.177469467,0.4327933657,0.7676298786,2.671117778,-2.142828256
858,-1.566106926,-0.7376951318,1.639195572,-0.4745451962,-0.4736736093,-0.1138457087,-2.142828256
859,0.8273772439,1.355573538,-0.4385718983,-0.4745451962,3.250236854,-0.2606618073,-0.1985716612
860,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.5028639729,-0.1985716612
861,0.8273772439,-0.7376951318,0.8696520643,1.340131928,-0.4736736093,-0.3643554463,-2.142828256
862,-0.369364841,-0.7376951318,-0.6694349505,0.4327933657,-0.4736736093,-0.4168727509,-2.142828256
863,-1.566106926,1.355573538,1.408332519,-0.4745451962,-0.4736736093,-0.1263453225,-2.142828256
864,0.8273772439,1.355573538,0,6.784163299,2.008933366,0.7519458403,-2.142828256
865,-0.369364841,-0.7376951318,-0.4385718983,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
866,-0.369364841,1.355573538,0.946606415,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
867,-0.369364841,1.355573538,-0.2077088461,0.4327933657,-0.4736736093,-0.3693891181,-0.1985716612
868,-1.566106926,-0.7376951318,0.1001085569,-0.4745451962,-0.4736736093,0.3682954837,-2.142828256
869,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4571421253,-2.142828256
870,0.8273772439,-0.7376951318,-1.977658913,0.4327933657,0.7676298786,-0.4242561407,-2.142828256
871,0.8273772439,-0.7376951318,-0.2846631968,-0.4745451962,-0.4736736093,-0.4894421905,-2.142828256
872,-1.566106926,1.355573538,1.331378169,0.4327933657,0.7676298786,0.4097407238,-2.142828256
873,-1.566106926,-0.7376951318,0.2540172583,-0.4745451962,-0.4736736093,-0.5477482176,-2.142828256
874,0.8273772439,-0.7376951318,1.331378169,-0.4745451962,-0.4736736093,-0.4672094689,-2.142828256
875,-0.369364841,1.355573538,-0.1307544954,0.4327933657,-0.4736736093,-0.1651891611,-0.1985716612
876,0.8273772439,1.355573538,-1.131161055,-0.4745451962,-0.4736736093,-0.5029485386,-0.1985716612
877,0.8273772439,-0.7376951318,-0.7463893013,-0.4745451962,-0.4736736093,-0.4501795504,-2.142828256
878,0.8273772439,-0.7376951318,-0.823343652,-0.4745451962,-0.4736736093,-0.4894421905,-2.142828256
879,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4894421905,-2.142828256
880,-1.566106926,1.355573538,2.023967325,-0.4745451962,0.7676298786,1.025944704,-0.1985716612
881,-0.369364841,1.355573538,-0.3616175476,-0.4745451962,0.7676298786,-0.1249197867,-2.142828256
882,0.8273772439,-0.7376951318,0.2540172583,-0.4745451962,-0.4736736093,-0.4894421905,-2.142828256
883,0.8273772439,1.355573538,-0.5924805998,-0.4745451962,-0.4736736093,-0.4366711888,-2.142828256
884,-0.369364841,-0.7376951318,-0.1307544954,-0.4745451962,-0.4736736093,-0.4370074381,-2.142828256
885,0.8273772439,-0.7376951318,-0.3616175476,-0.4745451962,-0.4736736093,-0.5064721089,-2.142828256
886,0.8273772439,1.355573538,0.7157433628,-0.4745451962,5.73284383,-0.06199888923,1.745684933
887,-0.369364841,-0.7376951318,-0.2077088461,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
888,-1.566106926,1.355573538,-0.823343652,-0.4745451962,-0.4736736093,-0.04438103794,-2.142828256
889,0.8273772439,1.355573538,0,0.4327933657,2.008933366,-0.176263239,-2.142828256
890,-1.566106926,-0.7376951318,-0.2846631968,-0.4745451962,-0.4736736093,-0.04438103794,-0.1985716612
891,0.8273772439,-0.7376951318,0.1770629076,-0.4745451962,-0.4736736093,-0.4923778278,1.745684933
