PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
792,-0.369364841,-0.7376951318,-1.054206704,-0.4745451962,-0.4736736093,-0.1249197867,-0.1985716612
793,0.8273772439,1.355573538,0,6.784163299,2.008933366,0.7519458403,-0.1985716612
794,-1.566106926,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.0303713226,1.745684933
795,0.8273772439,-0.7376951318,-0.3616175476,-0.4745451962,-0.4736736093,-0.4894421905,-0.1985716612
796,-0.369364841,-0.7376951318,0.7157433628,-0.4745451962,-0.4736736093,-0.3866707201,-0.1985716612
797,-1.566106926,1.355573538,1.48528687,-0.4745451962,-0.4736736093,-0.1263453225,-0.1985716612
798,0.8273772439,1.355573538,0.1001085569,-0.4745451962,-0.4736736093,-0.4735861243,-0.1985716612
799,0.8273772439,-0.7376951318,0.02315420612,-0.4745451962,-0.4736736093,-0.5028639729,1.745684933
800,0.8273772439,1.355573538,0.02315420612,0.4327933657,0.7676298786,-0.162168958,-0.1985716612
801,-0.369364841,-0.7376951318,0.3309716091,-0.4745451962,-0.4736736093,-0.3866707201,-0.1985716612
802,-0.369364841,1.355573538,0.1001085569,0.4327933657,0.7676298786,-0.1198861149,-0.1985716612
803,-1.566106926,-0.7376951318,-1.438978458,0.4327933657,2.008933366,1.767740809,-0.1985716612
804,0.8273772439,-0.7376951318,-2.253155489,-0.4745451962,0.7676298786,-0.4769405632,1.745684933
805,0.8273772439,-0.7376951318,-0.2077088461,-0.4745451962,-0.4736736093,-0.5079822104,-0.1985716612
806,0.8273772439,-0.7376951318,0.1001085569,-0.4745451962,-0.4736736093,-0.4918744607,-0.1985716612
807,-1.566106926,-0.7376951318,0.7157433628,-0.4745451962,-0.4736736093,-0.6484216535,-0.1985716612
808,0.8273772439,1.355573538,-0.9002980028,-0.4745451962,-0.4736736093,-0.4918744607,-0.1985716612
809,-0.369364841,-0.7376951318,0.7157433628,-0.4745451962,-0.4736736093,-0.3866707201,-0.1985716612
810,-1.566106926,1.355573538,0.2540172583,0.4327933657,-0.4736736093,0.4207302361,-0.1985716612
811,0.8273772439,-0.7376951318,-0.2846631968,-0.4745451962,-0.4736736093,-0.4896093084,-0.1985716612
812,0.8273772439,-0.7376951318,0.7157433628,-0.4745451962,-0.4736736093,-0.162168958,-0.1985716612
813,-0.369364841,-0.7376951318,0.4079259598,-0.4745451962,-0.4736736093,-0.4370074381,-0.1985716612
814,0.8273772439,1.355573538,-1.823750212,3.154809051,2.008933366,-0.01870931178,-0.1985716612
815,0.8273772439,-0.7376951318,0.06163138149,-0.4745451962,-0.4736736093,-0.4863374217,-0.1985716612
816,-1.566106926,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.6484216535,-0.1985716612
817,0.8273772439,1.355573538,-0.5155262491,-0.4745451962,-0.4736736093,-0.4888542576,-0.1985716612
818,-0.369364841,-0.7376951318,0.1001085569,0.4327933657,0.7676298786,0.09664633805,1.745684933
819,0.8273772439,-0.7376951318,1.023560766,-0.4745451962,-0.4736736093,-0.5185529212,-0.1985716612
820,0.8273772439,-0.7376951318,-1.515932809,2.24747049,2.008933366,-0.08666388103,-0.1985716612
821,-1.566106926,1.355573538,1.716149922,0.4327933657,0.7676298786,1.234171598,-0.1985716612
822,0.8273772439,-0.7376951318,-0.2077088461,-0.4745451962,-0.4736736093,-0.4740049258,-0.1985716612
823,-1.566106926,-0.7376951318,0.638789012,-0.4745451962,-0.4736736093,-0.6484216535,-0.1985716612
824,0.8273772439,1.355573538,-0.2077088461,-0.4745451962,0.7676298786,-0.3972414309,-0.1985716612
825,0.8273772439,-0.7376951318,-2.131567615,3.154809051,0.7676298786,0.1506737442,-0.1985716612
826,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.5084855776,-2.142828256
827,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,0.4891036068,-0.1985716612
828,-0.369364841,-0.7376951318,-2.208521965,-0.4745451962,2.008933366,0.09664633805,1.745684933
829,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4923778278,-2.142828256
830,-1.566106926,1.355573538,2.48569343,-0.4745451962,-0.4736736093,0.9623533214,-0.1985716612
831,0.8273772439,1.355573538,-1.131161055,0.4327933657,-0.4736736093,-0.357390858,1.745684933
832,-0.369364841,-0.7376951318,-2.221604205,0.4327933657,0.7676298786,-0.2708962688,-0.1985716612
833,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.5028639729,1.745684933
834,0.8273772439,-0.7376951318,-0.5155262491,-0.4745451962,-0.4736736093,-0.4902797934,-0.1985716612
835,0.8273772439,-0.7376951318,-0.9002980028,-0.4745451962,-0.4736736093,-0.4813037499,-0.1985716612
836,-1.566106926,1.355573538,0.7157433628,0.4327933657,0.7676298786,1.025944704,1.745684933
837,0.8273772439,-0.7376951318,-0.6694349505,-0.4745451962,-0.4736736093,-0.4740049258,-0.1985716612
838,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4863374217,-0.1985716612
839,0.8273772439,-0.7376951318,0.1770629076,-0.4745451962,-0.4736736093,0.4891036068,-0.1985716612
840,-1.566106926,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.0504214441,1.745684933
841,0.8273772439,-0.7376951318,-0.7463893013,-0.4745451962,-0.4736736093,-0.4888542576,-0.1985716612
842,-0.369364841,-0.7376951318,-1.054206704,-0.4745451962,-0.4736736093,-0.4370074381,-0.1985716612
843,-1.566106926,1.355573538,0.02315420612,-0.4745451962,-0.4736736093,-0.02424635075,1.745684933
844,0.8273772439,-0.7376951318,0.3694487845,-0.4745451962,-0.4736736093,-0.5188046048,1.745684933
845,0.8273772439,-0.7376951318,-0.9772523535,-0.4745451962,-0.4736736093,-0.4740049258,-0.1985716612
846,0.8273772439,-0.7376951318,0.946606415,-0.4745451962,-0.4736736093,-0.4964047653,-0.1985716612
847,0.8273772439,-0.7376951318,0,6.784163299,2.008933366,0.7519458403,-0.1985716612
848,0.8273772439,-0.7376951318,0.4079259598,-0.4745451962,-0.4736736093,-0.4894421905,1.745684933
849,-0.369364841,-0.7376951318,-0.1307544954,-0.4745451962,0.7676298786,0.01602302362,-0.1985716612
850,-1.566106926,1.355573538,0,0.4327933657,-0.4736736093,1.14566354,1.745684933
851,0.8273772439,-0.7376951318,-1.977658913,3.154809051,2.008933366,-0.01870931178,-0.1985716612
852,0.8273772439,-0.7376951318,3.409145639,-0.4745451962,-0.4736736093,-0.4918744607,-0.1985716612
853,0.8273772439,1.355573538,-1.592887159,0.4327933657,0.7676298786,-0.3414522396,1.745684933
854,-1.566106926,1.355573538,-1.054206704,-0.4745451962,0.7676298786,0.1448850216,-0.1985716612
855,-0.369364841,1.355573538,1.100515116,0.4327933657,-0.4736736093,-0.1249197867,-0.1985716612
856,0.8273772439,1.355573538,-0.9002980028,-0.4745451962,0.7676298786,-0.4601623283,-0.1985716612
857,-1.566106926,1.355573538,1.177469467,0.4327933657,0.7676298786,2.671117778,-0.1985716612
858,-1.566106926,-0.7376951318,1.639195572,-0.4745451962,-0.4736736093,-0.1138457087,-0.1985716612
859,0.8273772439,1.355573538,-0.4385718983,-0.4745451962,3.250236854,-0.2606618073,1.745684933
860,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.5028639729,1.745684933
861,0.8273772439,-0.7376951318,0.8696520643,1.340131928,-0.4736736093,-0.3643554463,-0.1985716612
862,-0.369364841,-0.7376951318,-0.6694349505,0.4327933657,-0.4736736093,-0.4168727509,-0.1985716612
863,-1.566106926,1.355573538,1.408332519,-0.4745451962,-0.4736736093,-0.1263453225,-0.1985716612
864,0.8273772439,1.355573538,0,6.784163299,2.008933366,0.7519458403,-0.1985716612
865,-0.369364841,-0.7376951318,-0.4385718983,-0.4745451962,-0.4736736093,-0.3866707201,-0.1985716612
866,-0.369364841,1.355573538,0.946606415,-0.4745451962,-0.4736736093,-0.3866707201,-0.1985716612
867,-0.369364841,1.355573538,-0.2077088461,0.4327933657,-0.4736736093,-0.3693891181,1.745684933
868,-1.566106926,-0.7376951318,0.1001085569,-0.4745451962,-0.4736736093,0.3682954837,-0.1985716612
869,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4571421253,-0.1985716612
870,0.8273772439,-0.7376951318,-1.977658913,0.4327933657,0.7676298786,-0.4242561407,-0.1985716612
871,0.8273772439,-0.7376951318,-0.2846631968,-0.4745451962,-0.4736736093,-0.4894421905,-0.1985716612
872,-1.566106926,1.355573538,1.331378169,0.4327933657,0.7676298786,0.4097407238,-0.1985716612
873,-1.566106926,-0.7376951318,0.2540172583,-0.4745451962,-0.4736736093,-0.5477482176,-0.1985716612
874,0.8273772439,-0.7376951318,1.331378169,-0.4745451962,-0.4736736093,-0.4672094689,-0.1985716612
875,-0.369364841,1.355573538,-0.1307544954,0.4327933657,-0.4736736093,-0.1651891611,1.745684933
876,0.8273772439,1.355573538,-1.131161055,-0.4745451962,-0.4736736093,-0.5029485386,1.745684933
877,0.8273772439,-0.7376951318,-0.7463893013,-0.4745451962,-0.4736736093,-0.4501795504,-0.1985716612
878,0.8273772439,-0.7376951318,-0.823343652,-0.4745451962,-0.4736736093,-0.4894421905,-0.1985716612
879,0.8273772439,-0.7376951318,0,-0.4745451962,-0.4736736093,-0.4894421905,-0.1985716612
880,-1.566106926,1.355573538,2.023967325,-0.4745451962,0.7676298786,1.025944704,1.745684933
881,-0.369364841,1.355573538,-0.3616175476,-0.4745451962,0.7676298786,-0.1249197867,-0.1985716612
882,0.8273772439,-0.7376951318,0.2540172583,-0.4745451962,-0.4736736093,-0.4894421905,-0.1985716612
883,0.8273772439,1.355573538,-0.5924805998,-0.4745451962,-0.4736736093,-0.4366711888,-0.1985716612
884,-0.369364841,-0.7376951318,-0.1307544954,-0.4745451962,-0.4736736093,-0.4370074381,-0.1985716612
885,0.8273772439,-0.7376951318,-0.3616175476,-0.4745451962,-0.4736736093,-0.5064721089,-0.1985716612
886,0.8273772439,1.355573538,0.7157433628,-0.4745451962,5.73284383,-0.06199888923,-2.142828256
887,-0.369364841,-0.7376951318,-0.2077088461,-0.4745451962,-0.4736736093,-0.3866707201,-0.1985716612
888,-1.566106926,1.355573538,-0.823343652,-0.4745451962,-0.4736736093,-0.04438103794,-0.1985716612
889,0.8273772439,1.355573538,0,0.4327933657,2.008933366,-0.176263239,-0.1985716612
890,-1.566106926,-0.7376951318,-0.2846631968,-0.4745451962,-0.4736736093,-0.04438103794,1.745684933
891,0.8273772439,-0.7376951318,0.1770629076,-0.4745451962,-0.4736736093,-0.4923778278,-2.142828256
